_id,cate,clink,ilink,info,loc,name,point,rand
ObjectId(5d248a2c7a10db99e1b99563),喜剧/动作/科幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2309264172.jpg,https://movie.douban.com/subject/6873143/,油嘴滑舌的雇佣兵韦德·威尔森（瑞恩·雷诺兹RyanReynolds饰）与俏皮可爱的瓦内莎（莫蕾娜·巴卡林MorenaBaccarin饰）邂逅，但在爱情最美满的时刻，他被诊断患有晚期癌症，留在世上的时间所剩无几。极度绝望之际，他接受了弗朗西斯（艾德·斯克林EdSkrein饰）私人组织的邀请，对其基因做了改造，以谋求体能的突变。在忍受了一系列的残酷折磨后，韦德终于治好了癌症，蜕变成拥有不死之身的超级战士，但是代价却是失去了人类的面容。    狡猾的弗朗西斯逃之夭夭，而韦德却无法以恐怖的面容去面对女友。在此之后，他化身死侍，穿梭于每一个黑暗角落，寻找阿贾克斯的踪影……,美国/加拿大,死侍,7.7,173
ObjectId(5d248a2c7a10db99e1b99565),剧情/爱情/奇幻,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,https://movie.douban.com/subject/3718279/,飓风正在侵袭美国新奥尔良，一位病危的老妇睁开了她的睡眼。老妇名叫戴茜（凯特·布兰切特饰），她叫女儿凯若琳（朱莉娅•奥蒙德饰）为她阅读一本日记。这本日记的作者叫本杰明•巴顿（布拉德•皮特饰）。本杰明出生在第一次世界大战停战之时，但生来便像个老人的他被父亲当作怪物，被遗弃在了养老院。本杰明在养老院与老人们一起生活。但谁都没有想到，本杰明逆向发育——越活越年轻！也许“越活越年轻”是某些人的梦想，但真正这样成长的本杰明却有了别人无法理解的烦恼与快乐。穿越半世纪的世界变革，本杰明身处其中，感受别人感受不到的感受。    为何母亲会让自己念这本日记？本杰明•巴顿此人与母亲有什么关系？凯若琳陷入了深深的疑惑与好奇之中。,美国,本杰明·巴顿奇事,8.9,174
ObjectId(5d248a2c7a10db99e1b99567),剧情/爱情,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452005185.jpg,https://movie.douban.com/subject/1485260/,根据简·奥斯汀同名小说改编。伊丽莎白·班纳特(凯拉·奈特丽饰)出身于小地主家庭，有四个姐妹，母亲班纳特太太整天操心着为女儿物色称心如意的丈夫。新来的邻居宾格来先生和他的朋友达西（马修·麦克菲迪恩饰）打破了她们一家人单调的乡村生活。宾格来和伊丽莎白的姐姐简·班纳特互生情愫；达西对善良聪明的伊丽莎白产生了好感，而伊丽莎白却对达西不可一世的傲慢心存偏见，不接受他的感情。然而，世事难料，宾格来和简·班纳特因为误会，关系危在旦夕；达西的种种作为，展示了性格中和伊丽莎白相同的善良一面，逐渐赢得了伊丽莎白的好感。两对有情人能否终成眷属？班纳特姐妹们能否得到自己想要的生活？    简·奥斯汀笔下十九世纪初英国乡村生活和社会风貌，重新展现在大银幕上。,法国/英国/美国,傲慢与偏见,8.5,175
ObjectId(5d248a2c7a10db99e1b99569),剧情/喜剧/歌舞,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2526509538.jpg,https://movie.douban.com/subject/1418200/,90年代的日本，6名女子高中生组成了「SUNNY」，一起经历了美好的青春岁月，更希望可以一直在一起…转眼20年过去，她们却各自踏上不一样的路，过着毫无交集的生活。某天，已经成为家庭主妇的奈美，竟遇上另一成员芹香，更意想不到的是好友身患重病，时日无多…她唯一的愿望就是跟「SUNNY」成员重聚！为了实现芹香最后的心愿，奈美展开了寻找昔日好友之旅…,日本,阳光姐妹淘,8.3,176
ObjectId(5d248a2c7a10db99e1b9956b),剧情/犯罪,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2510081688.jpg,https://movie.douban.com/subject/27160618/,米尔德雷德（弗兰西斯·麦克多蒙德FrancesMcDormand饰）的女儿在外出时惨遭奸杀，米尔德雷德和丈夫查理（约翰·哈克斯JohnHawkes饰）之间的婚姻因此走到了尽头，如今，她同儿子罗比（卢卡斯·赫奇斯LucasHedges饰）过着相依为命的生活。一晃眼几个月过去了，案件仍然没有告破预兆，而警方似乎早已经将注意力从案子上转移了开来。    被绝望和痛苦缠绕的米尔德雷德租下了高速公路边上的三块巨型广告牌，在上面控诉警方办案无能，并将矛头直接对准了警察局局长威洛比（伍迪·哈里森WoodyHarrelson饰）。实际上，威洛比一直隐瞒着自己身患绝症命不久矣的事实。因为这三块广告牌，米尔德雷德和威洛比的生活发生了翻天覆地的变化。,美国/英国,三块广告牌,8.7,177
ObjectId(5d248a2c7a10db99e1b9956d),喜剧/爱情,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2259298553.jpg,https://movie.douban.com/subject/26611804/,即将迎来29岁生日的青年漫画家熊顿（白百何饰），却接二连三遭遇了常人难以想象的打击。工作被炒，男友跳票，还莫名其妙到警察局走了一遭。更糟糕的是，她在聚会上突然晕倒，经检查后才发现自己的身体出了问题。一向乐观开朗的熊顿并未被病魔吓到和打败，她笑嘻嘻地调侃吐槽周遭的人和事，一脸花痴地望着英俊帅气的梁医生（吴彦祖饰）。最重要的是，身处逆境的她身边还有父母（李建义&amp;刘莉莉饰）以及夏梦（李媛饰）等一班好友的鼎力支持。无论驶向哪里，熊顿永远不会孤独，不会放弃……    本片根据已故漫画家熊顿以自身经历创作的同名漫画改编。,中国大陆,滚蛋吧！肿瘤君,7.4,178
ObjectId(5d248a2c7a10db99e1b9956f),剧情/犯罪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p616779645.jpg,https://movie.douban.com/subject/26289144/,40年代的美国，“教父”维托·唐·柯里昂（马龙·白兰度饰）是黑手党柯里昂家族的首领，带领家族从事非法的勾当，但同时他也是许多弱小平民的保护神，深得人们爱戴。    因为拒绝了毒枭索洛索的毒品交易要求，柯里昂家族和纽约其他几个黑手党家族的矛盾激化。圣诞前夕，索洛索劫持了“教父”的参谋汤姆，并派人暗杀“教父”；因为内奸的出卖，“教父”的大儿子逊尼被仇家杀害；小儿子麦克（阿尔·帕西诺饰）也被卷了进来，失去爱妻。黑手党家族之间的矛盾越来越白热化。    年老的“教父”面对丧子之痛怎样统领全局？黑手党之间的仇杀如何落幕？谁是家族的内奸？谁又能够成为新一代的“教父”？    血雨腥风和温情脉脉，在这部里程碑式的黑帮史诗巨片里真实上演。,美国,教父,9.3,179
ObjectId(5d248a2c7a10db99e1b99571),剧情/爱情/动画,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p982896012.jpg,https://movie.douban.com/subject/1291841/,如果，樱花掉落的速度是每秒5厘米，那么两颗心需要多久才能靠近？    少年时，贵树（水橋研二配）和明理（近藤好美配）是形影不离的好朋友，可很快，一道巨大的鸿沟便横亘在两人中间：明理转学，贵树也随着父母工作的调动搬到遥远的鹿儿岛。在搬家前，贵树乘坐新干线千里迢迢和明理相会，在漫长的等待后，茫茫大雪中，两人在枯萎的樱花树下深情相拥，并献出彼此的firstkiss，约定着下一次再一起来看樱花。    时光荏苒，两人竟再没见过，虽然在人海中一直搜寻彼此的身影，但似乎总是徒然。再后来，他们分别有了各自的生活，只是还偶尔会梦到13岁时的这段青涩而美好的感情，才明白当年怎么也说不出口的那个字就是爱。,日本,秒速5厘米,8.3,180
ObjectId(5d248a2c7a10db99e1b99573),喜剧,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533384240.jpg,https://movie.douban.com/subject/2043546/,貌不惊人的李茶（宋平饰）希望和土豪之女结为夫妇，他从未谋过面的姑妈（卢靖姗饰）成为他婚姻的最大支柱。土豪的公司经营陷入困境，因此急于攀附李茶那位有钱的姑妈。土豪大女婿梁杰瑞（艾伦饰）也是个见钱眼开的家伙，得知自己老爹破产时，他甚至建议老爹去向李茶的姑妈求婚。一群厚颜无耻之人翘首以盼，谁曾想姑妈却迟迟未来。众人愁眉苦脸，却独独乐坏了梁杰瑞公司的小人物黄沧海（黄才伦饰）。沧海跑进原本为姑妈准备的别墅好好享受一番，结果阴差阳错被众人当做姑妈捧上云霄，得知内情的李茶和梁杰瑞干脆将计就计。    另一方面，姑妈不顾随从（王成思饰）的阻拦，隐藏身份偷偷潜入海岛，更将这场闹剧引向了不可预测的方向……,中国大陆,李茶的姑妈,4.6,181
ObjectId(5d248a2c7a10db99e1b99575),剧情/悬疑/惊悚/犯罪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p457631605.jpg,https://movie.douban.com/subject/27092785/,“暴食”、“贪婪”、“懒惰”、“嫉妒”、“骄傲”、“淫欲”、“愤怒”，这是天主教教义所指的人性七宗罪。城市中发生的连坏杀人案，死者恰好都是犯有这些教义的人。凶手故弄玄虚的作案手法，令资深冷静的警员沙摩塞（摩根•弗里曼MorganFreeman饰）和血气方刚的新扎警员米尔斯（布拉德•皮特BradPitt饰）都陷入了破案的谜团中。他们去图书馆研读但丁的《神曲》，企图从人间地狱的描绘中找到线索，最后从宗教文学哲学的世界中找到了凶手作案计划和手段的蛛丝马迹。凶手前来投案自首，这令众人都松了一口气，以为案件就此结束，怎料还是逃不出七宗罪的杀人逻辑，这次凶手瞄准的目标，是那个犯了“愤怒”罪的人……,美国,七宗罪,8.8,182
ObjectId(5d248a2c7a10db99e1b99577),剧情/爱情,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2557157554.jpg,https://movie.douban.com/subject/1292223/,每个人的心里大概都藏着一个念念不忘的人。一个偶然被提及的名字，让女摄影师耿耿（何蓝逗饰）内心掀起万千波澜，触动了回忆的开关，那个撩人心动的少年余淮（陈飞宇饰）再度闯进她的思绪。    那是记忆里最好的时光，“学渣”耿耿和“学霸”余淮成了同桌，还结识了简单（王初伊饰）、贝塔（周楚濋饰）、徐延亮（陈帅饰）。校园里充盈着专属少男少女们的懵懂、青涩、怦然心动和勇敢，耿耿余淮也拥有了他们的约定。高考后，当耿耿满怀期待憧憬约定兑现之时，余淮却忽然消失不见了。七年后两人重逢，余淮当年未说出口的那句话、他不辞而别的秘密，耿耿能否得到解答？这段耿耿于怀的过往，让两人再度面临情感的抉择…    本片根据八月长安同名小说作品改编。,中国大陆,最好的我们,5.7,183
ObjectId(5d248a2c7a10db99e1b99579),剧情/动作/科幻,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2431980130.jpg,https://movie.douban.com/subject/26266919/,"    故事发生在2029年，彼时，X战警早已经解散，作为为数不多的仅存的变种人，金刚狼罗根（休·杰克曼HughJackman饰）和卡利班（斯戴芬·莫昌特StephenMerchant饰）照顾着年迈的X教授（帕特里克·斯图尔特PatrickStewart饰），由于衰老，X教授已经丧失了对于自己超能力的控制，如果不依赖药物，他的超能力就会失控，在全球范围内制造无法挽回的灾难。不仅如此，金刚狼的自愈能力亦随着时间的流逝逐渐减弱，体能和力量都早已经大不如从前。    某日，一位陌生女子找到了金刚狼，将一个名为劳拉（达芙妮·基恩DafneKeen饰）的女孩托付给他，嘱咐他将劳拉送往位于加拿大边境的“伊甸园”。让罗根没有想到的是，劳拉竟然是被植入了自己的基因而培养出的人造变种人，而在传说中的伊甸园里，有着一群和劳拉境遇相似的孩子。邪恶的唐纳德（波伊德...",美国,金刚狼3：殊死一战,8.3,184
ObjectId(5d248a2c7a10db99e1b9957b),动作/犯罪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555084871.jpg,https://movie.douban.com/subject/25765735/,罪犯头目张东洙（DonLee）被一名神秘莫测的连环杀手暴力袭击之后幸存，与当地警探郑泰硕（KimMooYul）形成了一种奇妙的搭档关系，联手捕捉被称为“K”的虐待狂杀手”。,韩国,恶人传,7.6,185
ObjectId(5d248a2c7a10db99e1b9957d),剧情/爱情/歌舞/传记,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189265302.jpg,https://movie.douban.com/subject/30211551/,玛利亚（朱丽·安德鲁斯饰）是一个年轻活泼的修女，喜欢在大自然下高声歌唱，所以她常常忘记了修道院里的规矩。院长认为玛利亚并不属于规矩严格的修道院。院长与众嬷嬷商量后，决定安排玛利亚到一位名叫特拉普（克里斯托弗·普卢默饰）上校家当家庭教师。    上校的妻子去世多年，留下7个孩子，他要求对孩子严格管教。他告诉玛利亚在他家的家庭教师都做不长久，都是因为孩子的恶作剧。玛利亚果然也遭到了恶作剧，可是这位善良的老师并没有告诉他们的父亲，而是像个母亲一样照顾孩子，很快跟孩子打成一片。上校也渐渐在玛利亚的引导下改变了对孩子们的态度。上校与玛利亚之间发生了感情，他们完婚后回到了已被纳粹占领的奥地利，上校并不想为纳粹办事，一家人准备逃跑……,美国,音乐之声,9.0,186
ObjectId(5d248a2c7a10db99e1b99580),剧情/惊悚/犯罪,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg,https://movie.douban.com/subject/1294408/,见习特工克拉丽斯（茱迪•福斯特JodieFoster饰）所在的城市发生了一系列专剥女性皮的命案。克拉丽斯奉命前去访问被收监的精神有问题的精神病学家汉尼拔博士（安东尼•霍普金斯AnthonyHopkins饰），以获取罪犯犯罪心理资料。汉尼拔要求克拉丽斯说出个人经历供他分析以换取他的协助。克拉丽斯的思维完全不是博士的对手，临阵败走了。    又一名女子被杀，一人被绑架。今次被绑架的是参议员的女儿，克拉丽斯只得再次找到汉尼拔，汉尼拔给了克拉丽斯一些提示，他们的提示被汉尼拔的医生听见，医生立功心切，对汉尼拔实行严刑逼供，但汉尼拔什么也没透露。    克拉丽斯在汉尼拔的提示下，一步步向凶手逼近。,美国,沉默的羔羊,8.8,187
ObjectId(5d248a2c7a10db99e1b99582),喜剧/奇幻/武侠/古装,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2535922598.jpg,https://movie.douban.com/subject/1293544/,金轮国王妃（叶玉卿饰）与表哥欧阳锋（梁朝伟饰）有染，为霸占江山，他们毒死了国王，但没找到传国玉玺。得知玉玺在前往九宫山找寻其师父求助的三公主（林青霞饰）手里后，欧阳锋企图抢到手但没成功。糊涂国师（张曼玉饰）在淫威下屈服，查出三公主的具体下落，欧阳锋乘火箭金靴追赶，却误脱落一只插死刚出关的王重阳（钟镇涛饰），奄奄一息的王重阳恳求适逢路过的三公主找到其师弟周伯通（刘嘉玲饰）代为报仇。逃到九宫山的三公主邀得师弟黄药师（张国荣饰）与师妹（王祖贤饰）相助，再加上前来寻找表妹的洪七（张学友饰）、找到真心人才能成仙的段智兴（梁家辉饰），一场与欧阳锋的生死恶战蓄势待发……,香港,射雕英雄传之东成西就,8.7,188
ObjectId(5d248a2c7a10db99e1b99584),剧情/动作/科幻/冒险,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2181156848.jpg,https://movie.douban.com/subject/1316510/,"    故事的设定发生在当下，变种人族群遭到了前所未有的毁灭性打击，而这一切的根源是“魔形女”瑞文（詹妮弗·劳伦斯JenniferLawrence饰）在1973年刺杀了玻利瓦尔·特拉斯克（彼特·丁拉基PeterDinklage饰）。在得知“幻影猫”（艾伦·佩吉EllenPage饰）利用穿越时空的能力帮助Blink（范冰冰饰）等战友逃脱巨型机器人“哨兵”的追杀后，X教授（帕特里克·斯图尔特PatrickStewart饰）和万磁王（伊恩·麦克莱恩IanMcKellen饰）达成认同，决定让金刚狼（休·杰克曼HughJackman饰）穿越回1973年，找到年轻的X教授（詹姆斯·麦卡沃伊JamesMcAvoy饰）和年轻的万磁王（迈克尔·法斯宾德MichaelFassbender饰）并说服他们一起阻止魔形女的行动。于是...",美国/英国,X战警：逆转未来,8.2,189
ObjectId(5d248a2c7a10db99e1b99586),剧情/动作/爱情/武侠/古装,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,https://movie.douban.com/subject/10485647/,在恋人（张曼玉）负气嫁给兄长的当晚，欧阳锋（张国荣）黯然离开白陀山，走进沙漠某个小镇，成为一名杀手中介人。他的朋友、风流剑客黄药师（梁家辉）每年都来小镇与他畅饮，酒话里有关白陀山的消息令他忘却往事的念想渐次演变成自欺行为。    黄药师只是表面风流。他迷恋好友“盲武士”（梁朝伟）的妻子桃花（刘嘉玲），后者在丈夫死后，永远地离开了他；而对迷恋他的女人慕容嫣（林青霞），他又不愿兑现曾经随口说出的承诺，这使得慕容嫣迷失于自己的身份中。与欧阳锋构成短暂“买凶杀人”关系的洪七（张学友）、村姑（杨采妮）等人，也都有一段只有他们自己才知、不愿回首的痛苦过往。,香港/台湾,东邪西毒,8.6,190
ObjectId(5d248a2c7a10db99e1b99588),喜剧/动作/科幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545479945.jpg,https://movie.douban.com/subject/1292328/,拥有不死之身的死侍韦德·威尔森（瑞恩·雷诺兹RyanReynolds饰）继续在惩恶扬善、毒舌嘴贱的路上绝命狂奔，与此同时他和女友瓦内莎（莫蕾娜·巴卡林MorenaBaccarin饰）的爱情逐渐升华，两人全新期待新生命的到来。谁知命运难测，因瓦内莎意外身亡，韦德万念俱灰，绝望地渴求生命的终结。在他最失落的时候，钢力士和少年弹头等将他领走，成为X战警中的一员。在某次行动中，死侍因袒护暴走的14岁变种人拉塞尔（朱利安·迪尼森JulianDennison饰）而随同对方被关入冰盒监狱。没过多久，来自未来的电索（乔什·布洛林JoshBrolin饰）闯入监狱，意图杀死在未来引起无数灾难的拉塞尔。    为了阻止电索，逃离监狱的死侍找到一群战友与之对抗，而拉塞尔则朝着黑暗渐渐远去……,美国,死侍2：我爱我家,7.3,191
ObjectId(5d248a2c7a10db99e1b9958a),剧情/爱情,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p449897379.jpg,https://movie.douban.com/subject/26588308/,日本神户某个飘雪的冬日，渡边博子（中山美穗）在前未婚夫藤井树的三周年祭日上又一次悲痛到不能自已。正因为无法抑制住对已逝恋人的思念，渡边博子在其中学同学录里发现“藤井树”在小樽市读书时的地址时，依循着寄发了一封本以为是发往天国的情书。    不想不久渡边博子竟然收到署名为“藤井树（中山美穗）”的回信，经过进一步了解，她知晓此藤井树是一个同她年纪相仿的女孩，且还是男友藤井树（柏原崇）少年时代的同班同学。为了多了解一些昔日恋人在中学时代的情况，渡边博子开始与女性藤井树书信往来。而藤井树在不断的回忆中，渐渐发现少年时代与她同名同姓的那个藤井树曾对自己藏了一腔柔情。,日本,情书,8.9,192
ObjectId(5d248a2c7a10db99e1b9958c),剧情/喜剧,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2542268337.jpg,https://movie.douban.com/subject/1292220/,某天，久不谋面的老同学相约聚会。聚会在教师文伯（田雨饰）及其妻子戴戴（代乐乐饰）的家中举行。小人物吴小江（乔杉饰）和老婆李楠（霍思燕饰）、女强人韩笑（马丽饰）、不出名的编剧贾迪（佟大为饰）及其新结交的富家女友娇娇（奚梦瑶饰）相继到来。身为心理医生的戴戴的一番话，让李楠对老公吴小江看手机时鬼鬼祟祟的行为起了疑。之后在众人的提议下，他们决定玩一个游戏：所有人都把手机放在餐桌中央，期间无论哪部手机接到的微信、短信还是电话都必须当众宣读或接听。    光鲜靓丽的外表之下，每个人都有着不想被他人知道的秘密。却仅仅以为一部手机，让各自真实的面目大白天下……,中国大陆,来电狂响,5.8,193
ObjectId(5d248a2c7a10db99e1b9958e),爱情/歌舞/奇幻,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2417948644.jpg,https://movie.douban.com/subject/30377703/,"    贝儿（艾玛·沃森EmmaWatson饰）和小镇上的其他女孩不同，是一个热爱阅读和幻想的姑娘，孔武有力英俊强壮的加斯顿（卢克·伊万斯LukeEvans饰）发誓要娶贝儿为妻，但贝儿却一眼看穿了他的自私和虚伪，拒不从命。某日，贝儿的父亲莫里斯（凯文·克莱恩KevinKline饰）迷路误打误撞之下来到了一座荒凉破败的城堡中，那里居住着样貌可怖半人半兽的野兽（丹·史蒂文斯DanStevens饰）。    因为偷摘了城堡里种植的玫瑰，莫里斯被野兽囚禁了起来，得知此消息的贝儿赶到城堡，要求和父亲作交换。就这样，贝儿开始了和野兽的同居生活。在会说话的茶壶太太（艾玛·汤普森EmmaThompson饰）、烛台卢米亚（伊万·麦克格雷格EwanMcGregor饰）和时钟葛士华（伊恩·麦克莱恩IanMcKellen饰）的照顾和帮助下，贝儿渐...",美国,美女与野兽,7.1,194
ObjectId(5d248a2c7a10db99e1b99591),剧情/动作/奇幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2284620292.jpg,https://movie.douban.com/subject/25900945/,上世纪80年代末，胡八一（陈坤饰）、王凯旋（黄渤饰）与Shirley杨（舒淇饰）在美国打算金盆洗手，本来叱咤风云的摸金校尉沦为街头小贩被移民局追得满街跑。就在此时，意外发现20年前死在草原上的初恋对象丁思甜（杨颖饰）可能还活着，胡八一、王凯旋、Shirley杨决定再入草原千年古墓……,中国大陆/香港,寻龙诀,7.5,195
ObjectId(5d248a2c7a10db99e1b99593),剧情/悬疑/犯罪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552522615.jpg,https://movie.douban.com/subject/3077412/,城建委主任唐奕杰（张颂文饰）在动员钉子户搬迁现场坠楼身亡，年轻警官杨家栋（井柏然饰）负责调查此案，因此结识了唐奕杰的妻子林慧（宋佳饰）和女儿唐小诺（马思纯饰）。通过唐小诺，杨家栋得知唐奕杰和林慧之间的感情并不和睦，不仅如此，林慧还曾患有精神分裂症。    唐奕杰生前和紫金企业的负责人姜紫成（秦昊饰）交往甚密，而林慧亦曾是姜紫成的女友，除此之外，姜紫成的合伙人连阿云（陈妍希饰）一直下落不明，这一切都和唐奕杰一家人有着密不可分的关联。在林慧和姜紫成的算计之下，杨家栋不仅身败名裂还背负上了杀人的罪名无奈逃亡香港，但他对凶手的追踪却并没有画上休止。,中国大陆,风中有朵雨做的云,7.2,196
ObjectId(5d248a2c7a10db99e1b99595),动作/科幻,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2446530060.jpg,https://movie.douban.com/subject/26728669/,具有特殊能力的一群变种人组成了一个维护世界的小组——X战警小队。成员包括能吸收对方能力的淘气、双眼能放致命射线的镭射眼（詹姆斯·麦斯登（JamesMarsden饰）、能随意控制气候的暴风女（哈莉•贝瑞HalleBerry饰）、具有隔空取物和心电感应能力的琴葛蕾（法米克•詹森FamkeJanssen饰）……不久，金刚狼（休•杰克曼HughJackman饰）也出现了。不过金钢狼脾气暴躁、独来独往，X战警小队想极力拉拢他加入队伍，无奈孤傲的金钢狼一时也没有答应。与此同时，能控制一切金属的万磁王此时也在极力拉拢金钢狼，X战警小队不仅要费尽心思对付万磁王，还要小心亦正亦邪的金钢狼。他们能否取得最后的胜利？,美国/加拿大,X战警,7.7,197
ObjectId(5d248a2c7a10db99e1b99597),剧情,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg,https://movie.douban.com/subject/1295250/,她（李来饰）是一个美丽平凡的小女孩，和爸爸妈妈生活在位于街角的家中。家里经营着以她的名字素媛命名的杂货店，母亲（严智媛饰）作为老板娘日夜忙碌不得闲暇，父亲则在工厂干着繁重的工作。在那个飘雨的早上，素媛打着雨伞独自上学。在离学校近在咫尺的地方，她遭遇一个相貌猥琐、酒气冲天的大叔，由此开启了她的悲剧之旅。柔嫩的小花遭到暴风雨无情摧残，受伤的岂止枝枝叶叶，更是那迎着阳光无忧成长的心。无良媒体铺天盖地大肆渲染，作为受害者的素媛一家仿佛成了周身污秽的耻辱之人，被四周诧异好奇的目光所包围。    妈妈悲痛欲绝，几近崩溃。爸爸全力保护女儿，但受伤的小天使却拒绝爸爸的靠近。问凶之路伴随着天使的治愈旅程，美丽的女孩可会再露灿烂笑容？,韩国,素媛,9.2,198
ObjectId(5d248a2c7a10db99e1b99599),喜剧/爱情,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1878328589.jpg,https://movie.douban.com/subject/21937452/,"    “败金女”文佳佳（汤唯饰）曾经是美食杂志编辑，对爱情充满了像电影《西雅图夜未眠》一样的浪漫幻想。而在现实中，为了给自己的孩子一个“美利坚公民”的身份，她不远万里只身来到西雅图的月子中心待产生子。    在月子中心，文佳佳炫富的作风引发了房东（金燕玲饰）和其他孕妇周逸（海清饰）、陈悦（买红妹饰）的反感，倍感孤独的她只能向司机郝志Frank（吴秀波饰）倾诉心声。而看上去木讷老实的“落魄叔”Frank并不是一个平庸的男子，他在中国曾是一位一流的心血管疾病方面的名医。在相处中，Frank的体贴包容渐渐融化着文佳佳的刁蛮任性。当文佳佳的富豪男友突然失踪后，一夜之间变成穷人的文佳佳得到了Frank无微不至的照顾，跟Frank和他的女儿Julie（宋美曼&amp;宋美慧饰）一起生活的这段日子，让文佳佳找到了家的温暖。    当经历了变故的文佳佳，生下了孩子，就要结束她...",中国大陆/香港,北京遇上西雅图,7.3,199
ObjectId(5d248a2c7a10db99e1b9959b),剧情/历史/战争,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494950714.jpg,https://movie.douban.com/subject/10574468/,故事改编自著名的二战军事事件“敦刻尔克大撤退”。二战初期，40万英法盟军被敌军围困于敦刻尔克的海滩之上，面对敌军步步逼近的绝境，形势万分危急。英国政府和海军发动大批船员，动员人民起来营救军队。    英国士兵汤米（菲昂·怀特海德FionnWhitehead饰）在逃离海滩的过程中相继结识吉布森与亚历克斯，同时民用船主道森先生（马克·里朗斯MarkRylance饰）与儿子彼得、17岁少年乔治也离开英国，去往敦刻尔克拯救士兵。三人陆续搭救了海军（基里安·墨菲CillianMurphy饰）、飞行员柯林斯及汤米一行人，而战斗机飞行员法瑞尔（汤姆·哈迪TomHardy饰）则在被敌人双面夹击的艰难情形下顽强战斗。    影片的故事从陆、海、空三个角度讲述，在德国军队的包围下，每个人不得不为自己的命运背水一战，才有可能活着回家。,英国/法国/美国/荷兰,敦刻尔克,8.4,200
ObjectId(5d248a2c7a10db99e1b9959e),喜剧/音乐,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498558511.jpg,https://movie.douban.com/subject/26607693/,坐落于东北的集安市曾因破吉他乐队成为全国著名的摇滚都市，也激发无数年轻人和儿童们的音乐热情。只是二十年过去，摇滚逐渐没落，连集安著名的标志大吉他都面临拆除的命运。为了守护这里的摇滚灵魂，修车行小老板胡亮（乔杉饰）从北京请来前破吉他乐队的经纪人程宫（董成鹏饰），希望对方帮他组建乐队，策划一场守卫大吉他的演出。在胡亮的软磨硬泡下，程宫他们东拼西凑找来了美丽的女贝斯手丁建国（古丽扎娜饰）、背对观众的鼓手炸药（李鸿其饰）、年事已高的医生吉他手老杨（韩童生饰）和未成年的小学生键盘手希希（曲隽希饰）。    他们克服各自的困难，携手朝着音乐梦想前进，心中永远保持着最初的激情……,中国大陆,缝纫机乐队,6.6,201
ObjectId(5d248a2c7a10db99e1b995a0),剧情/动作/奇幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910825503.jpg,https://movie.douban.com/subject/26926321/,魔幻战争逐渐进入高潮阶段。霍比特人弗拉多（伊利亚·伍德ElijahWood饰）携带着魔戒，与伙伴山姆（SeanAstin饰）以及狡猾阴暗的咕噜等前往末日山，一路上艰难险阻不断，魔君索伦为阻止魔戒被销毁用尽全力阻挠。另一方面，白袍巫师甘道夫（伊安·麦克莱恩IanMcKellen饰）率中土勇士们镇守刚铎首都——白城米那斯提里斯。魔兽大军压境，黑暗与光明的决战即将来临……    本片是“指环王三部曲”的终结篇，根据英国作家J.R.R.托尔金（J.R.R.Tolkien）同名魔幻巨著《指环王》（TheLordoftheRings）改编，并荣获2004年第76届奥斯卡最佳影片、最佳导演、最佳改编剧本、最佳剪辑、最佳艺术指导、最佳服装设计、最佳化妆、最佳视觉效果、最佳音效、最佳配乐和最佳歌曲等11项大奖。,美国/新西兰,指环王3：王者无敌,9.2,202
